id,tenant_id,sequence_number,start_cbu_sequence_number,end_cbu_sequence_number,status,cycle_id,clock_id,calendar_id,attributes,created_at,modified_at,start_time,next_period_start_time,_load_ts_ms,cdc_source_ts_ms,live_processing_state,phase_transition_history,cdc_op
1464042435118902587,140793,200,200,200,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-08-21 07:24:10.626444+00:00,2010-07-18 18:30:00+00:00,2010-07-19 18:30:00+00:00,1692603094000,1692602650627,,,
1473905924565589505,140793,151,151,151,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-07-14 17:18:27.731739+00:00,2020-05-29 18:30:00+00:00,2020-05-30 18:30:00+00:00,1689356010000,1689355107732,,,
1581216806409919197,140793,147,147,147,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-08-24 17:32:27.087196+00:00,2020-05-25 18:30:00+00:00,2020-05-26 18:30:00+00:00,1692898517000,1692898347088,,,
1633002876152521652,140793,155,155,155,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-04-24 09:16:39.280137+00:00,2010-06-03 18:30:00+00:00,2010-06-04 18:30:00+00:00,1687936211000,1687774724124,,,
1638930485276625761,600309,21,21,21,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-09-21 12:05:43.508905+00:00,2023-01-21 08:00:00+00:00,2023-01-22 08:00:00+00:00,1695298180000,1695297943512,CUTOFF,,
1666762461062397528,140793,41,41,41,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-05-05 07:12:12.496036+00:00,2020-02-09 18:30:00+00:00,2020-02-10 18:30:00+00:00,1687936211000,1687774724550,,,
1669171875487973896,140793,97,97,97,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-04-03 07:02:47.460233+00:00,2010-04-06 18:30:00+00:00,2010-04-07 18:30:00+00:00,1687936211000,1687774724556,,,
1700297525856567724,600309,16,16,16,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-09-21 11:42:41.913222+00:00,2023-01-16 08:00:00+00:00,2023-01-17 08:00:00+00:00,1695296767000,1695296561914,CUTOFF,,
1711626702174507628,140793,360,360,360,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:01.072531+00:00,2023-06-20 09:18:59.547393+00:00,2020-12-24 18:30:00+00:00,2020-12-25 18:30:00+00:00,1687936211000,1687774725026,,,
1716289686531970055,140793,77,77,77,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,,1970-01-01 00:00:00+00:00,2023-05-17 14:27:07.141685+00:00,2020-03-16 18:30:00+00:00,2020-03-17 18:30:00+00:00,1687936211000,1687774725036,,,
1784003782836869662,140793,47,47,47,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-02-03 06:37:22.375099+00:00,2010-02-15 18:30:00+00:00,2010-02-16 18:30:00+00:00,1687936211000,1687774725951,,,
1842885923894041818,140793,214,214,214,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-11-06 13:04:49.914026+00:00,2020-07-31 18:30:00+00:00,2020-08-01 18:30:00+00:00,1699276611000,1699275889914,CUTOFF,"{""BOFI"":{""endTime"":1699124244509,""startTime"":1699124112861},""BOPI"":{""endTime"":1699124112861,""startTime"":1699123969636},""EOFI"":{""endTime"":1699275889594,""startTime"":1699275483990},""EOPI"":{""endTime"":1699275483990,""startTime"":1699248941549},""ACTIVE"":{""endTime"":1699248941549,""startTime"":1699124244509},""CLOSED"":{""endTime"":1699275889594,""startTime"":1699275889594},""INACTIVE"":{""endTime"":1699123969636,""startTime"":1699123969636}}",
1850907100997421096,140793,279,279,279,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-15 10:54:34.501721+00:00,2010-10-05 18:30:00+00:00,2010-10-06 18:30:00+00:00,1700046226000,1700045674502,CUTOFF,"{""BOFI"":{""endTime"":1699448151447,""startTime"":1699447830795},""BOPI"":{""endTime"":1699447830795,""startTime"":1699447586121},""EOFI"":{""endTime"":1700045674235,""startTime"":1700045297235},""EOPI"":{""endTime"":1700045297235,""startTime"":1700044821650},""ACTIVE"":{""endTime"":1700044821650,""startTime"":1699448151447},""CLOSED"":{""endTime"":1700045674235,""startTime"":1700045674235},""INACTIVE"":{""endTime"":1699447586121,""startTime"":1699447586121}}",
1857169778767431259,140793,353,353,353,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:01.013545+00:00,2023-06-20 04:47:33.113240+00:00,2020-12-17 18:30:00+00:00,2020-12-18 18:30:00+00:00,1687936211000,1687774726667,,,
1859679343112260480,140793,349,349,349,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:01.001824+00:00,2023-06-19 17:58:13.275554+00:00,2020-12-13 18:30:00+00:00,2020-12-14 18:30:00+00:00,1687936211000,1687774726673,,,
1867406476122705825,140793,13,13,13,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-01-30 12:59:59.848945+00:00,2010-01-12 18:30:00+00:00,2010-01-13 18:30:00+00:00,1687936211000,1687774726688,,,
1869512963091894943,140793,172,172,172,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-07-15 11:45:08.351638+00:00,2020-06-19 18:30:00+00:00,2020-06-20 18:30:00+00:00,1689421997000,1689421508352,,,
1883184465320107731,140793,207,207,207,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:57.739676+00:00,2023-05-20 06:26:30.923653+00:00,2020-07-24 18:30:00+00:00,2020-07-25 18:30:00+00:00,1687936211000,1687774726916,,,
1967607409540033844,140793,143,143,143,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-06-20 17:36:41.775837+00:00,2010-05-22 18:30:00+00:00,2010-05-23 18:30:00+00:00,1687936211000,1687774727884,,,
1245101284715229586,140793,355,355,355,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:01.024503+00:00,2023-06-20 05:58:07.083958+00:00,2020-12-19 18:30:00+00:00,2020-12-20 18:30:00+00:00,1687936211000,1687774719678,,,
1268463055380639328,140793,269,269,269,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-11-01 17:27:46.217395+00:00,2010-09-25 18:30:00+00:00,2010-09-26 18:30:00+00:00,1698860080000,1698859666218,CUTOFF,"{""BOFI"":{""endTime"":1698850324046,""startTime"":1698850131412},""BOPI"":{""endTime"":1698850131412,""startTime"":1698849974039},""EOFI"":{""endTime"":1698859665933,""startTime"":1698858598141},""EOPI"":{""endTime"":1698858598141,""startTime"":1698857991034},""ACTIVE"":{""endTime"":1698857991034,""startTime"":1698850324046},""CLOSED"":{""endTime"":1698859665933,""startTime"":1698859665933},""INACTIVE"":{""endTime"":1698849974039,""startTime"":1698849974039}}",
1303027769916615393,140793,8,8,8,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,,1970-01-01 00:00:00+00:00,2023-04-10 14:42:36.474886+00:00,2020-01-07 18:30:00+00:00,2020-01-08 18:30:00+00:00,1687936211000,1687774720236,,,
1305571918759924354,140793,216,216,216,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-08-25 12:53:28.812109+00:00,2010-08-03 18:30:00+00:00,2010-08-04 18:30:00+00:00,1692968340000,1692968008812,,,
1318727286369371295,140793,400,400,400,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:01.662855+00:00,2023-07-03 10:31:01.257861+00:00,2021-02-02 18:30:00+00:00,2021-02-03 18:30:00+00:00,1688382193000,1688380261264,,,
1331003595898959044,140793,96,96,96,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-05-07 15:12:16.449073+00:00,2010-04-05 18:30:00+00:00,2010-04-06 18:30:00+00:00,1687936211000,1687774720438,,,
1354353629578573902,140793,301,301,301,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:00.174349+00:00,2023-06-05 18:08:39.563183+00:00,2020-10-26 18:30:00+00:00,2020-10-27 18:30:00+00:00,1687936211000,1687774720661,,,
1376393281266084927,140793,294,294,294,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:59.852196+00:00,2023-06-05 14:19:12.885728+00:00,2020-10-19 18:30:00+00:00,2020-10-20 18:30:00+00:00,1687936211000,1687774720960,,,
1394963926834209325,600309,24,24,24,CLOSED,2215037967898677601,6364158519749456664,4859574584421702256,"""null""",1970-01-01 00:00:00+00:00,2023-09-21 12:17:23.541479+00:00,2023-01-24 08:00:00+00:00,2023-01-25 08:00:00+00:00,1695298912000,1695298643542,CUTOFF,,
1424919202463150803,140793,157,157,157,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:56.242313+00:00,2023-05-02 14:45:20.611495+00:00,2020-06-04 18:30:00+00:00,2020-06-05 18:30:00+00:00,1687936211000,1687774721597,,,
1425899763684370292,140793,110,110,110,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-06-19 11:12:37.680642+00:00,2020-04-18 18:30:00+00:00,2020-04-19 18:30:00+00:00,1687936211000,1687774721599,,,
1436798730077067211,140793,213,213,213,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-08-25 08:13:33.683895+00:00,2010-07-31 18:30:00+00:00,2010-08-01 18:30:00+00:00,1692951527000,1692951213684,,,
1468218422725599017,140793,168,168,168,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-09-12 07:21:27.716604+00:00,2020-06-15 18:30:00+00:00,2020-06-16 18:30:00+00:00,1694503642000,1694503287717,CUTOFF,,
1559757605351523709,140793,19,19,19,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-04-12 15:35:45.689884+00:00,2020-01-18 18:30:00+00:00,2020-01-19 18:30:00+00:00,1687936211000,1687774723453,,,
1560423479297410350,140793,150,150,150,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-07-11 05:56:26.389974+00:00,2010-05-29 18:30:00+00:00,2010-05-30 18:30:00+00:00,1689056669000,1689054986390,,,
1568896918832293315,140793,22,22,22,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-01-30 12:59:59.848945+00:00,2010-01-21 18:30:00+00:00,2010-01-22 18:30:00+00:00,1687936211000,1687774723472,,,
1576320457571860740,140793,4,4,4,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:45.553659+00:00,2023-01-30 12:59:59.848945+00:00,2020-01-03 18:30:00+00:00,2020-01-04 18:30:00+00:00,1687936211000,1687774723662,,,
1584494479287349697,140793,332,332,332,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:49:00.748189+00:00,2023-06-19 06:49:17.709096+00:00,2020-11-26 18:30:00+00:00,2020-11-27 18:30:00+00:00,1687936211000,1687774723679,,,
1598836981718302999,140793,123,123,123,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-05-30 04:59:44.057939+00:00,2010-05-02 18:30:00+00:00,2010-05-03 18:30:00+00:00,1687936211000,1687774723880,,,
1690087529353023628,140793,44,44,44,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-03-17 08:19:26.758502+00:00,2010-02-12 18:30:00+00:00,2010-02-13 18:30:00+00:00,1687936211000,1687774724792,,,
1773950361421618471,140793,181,181,181,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:56.943404+00:00,2023-05-09 12:26:42.301332+00:00,2020-06-28 18:30:00+00:00,2020-06-29 18:30:00+00:00,1687936211000,1687774725745,,,
1780088832305986836,140793,160,160,160,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-08-26 09:22:27.882540+00:00,2020-06-07 18:30:00+00:00,2020-06-08 18:30:00+00:00,1693042128000,1693041747883,,,
1781340492821447556,140793,13,13,13,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-01-30 12:59:59.848945+00:00,2010-01-12 18:30:00+00:00,2010-01-13 18:30:00+00:00,1687936211000,1687774725761,,,
1802081137626197401,140793,244,244,244,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,"""null""",1970-01-01 00:00:00+00:00,2023-10-18 17:36:37.541372+00:00,2010-08-31 18:30:00+00:00,2010-09-01 18:30:00+00:00,1698242135000,1697650597542,CUTOFF,"{""EOFI"":{""endTime"":1697650597335,""startTime"":1697649321870},""EOPI"":{""endTime"":1697649321870,""startTime"":1697620670401},""ACTIVE"":{""endTime"":1697620670401,""startTime"":1697620670400},""CLOSED"":{""endTime"":1697650597335,""startTime"":1697650597335}}",
1883355263686462074,140793,120,120,120,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:54.539286+00:00,2023-01-30 12:59:59.848945+00:00,2020-04-28 18:30:00+00:00,2020-04-29 18:30:00+00:00,1687936211000,1687774726917,,,
1900209837028677133,140793,157,157,157,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-04-26 12:14:37.813036+00:00,2010-06-05 18:30:00+00:00,2010-06-06 18:30:00+00:00,1687936211000,1687774727152,,,
1988449563109215808,140793,210,210,210,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:57.755902+00:00,2023-05-20 07:27:11.917563+00:00,2020-07-27 18:30:00+00:00,2020-07-28 18:30:00+00:00,1687936211000,1687774728138,,,
2018872661879733669,140793,30,30,30,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-01-30 12:59:59.848945+00:00,2010-01-29 18:30:00+00:00,2010-01-30 18:30:00+00:00,1687936211000,1687774728607,,,
2066974180547603962,140793,192,192,192,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:57.253445+00:00,2023-05-12 13:41:25.004535+00:00,2020-07-09 18:30:00+00:00,2020-07-10 18:30:00+00:00,1687936211000,1687774729143,,,
2116864154733305032,140793,30,30,30,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,,1970-01-01 00:00:00+00:00,2023-04-24 17:45:08.169148+00:00,2020-01-29 18:30:00+00:00,2020-01-30 18:30:00+00:00,1687936211000,1687774729686,,,
2120099222814140285,140793,219,219,219,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:58.145210+00:00,2023-05-21 03:32:15.562197+00:00,2020-08-05 18:30:00+00:00,2020-08-06 18:30:00+00:00,1687936211000,1687774729693,,,
2131085854307926878,140793,149,149,149,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-07-10 13:27:50.520366+00:00,2010-05-28 18:30:00+00:00,2010-05-29 18:30:00+00:00,1688996732000,1688995670522,,,
2145254628209795890,140793,218,218,218,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,"""null""",1970-01-01 00:00:00+00:00,2023-08-07 16:37:49.624468+00:00,2010-08-05 18:30:00+00:00,2010-08-06 18:30:00+00:00,1691426653000,1691426269625,,,
2176175813596331826,140793,224,224,224,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,"""null""",1970-01-01 00:00:00+00:00,2023-09-06 13:56:56.734614+00:00,2010-08-11 18:30:00+00:00,2010-08-12 18:30:00+00:00,1694008901000,1694008616739,CUTOFF,,
2189443049296343439,140793,66,66,66,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,,1970-01-01 00:00:00+00:00,2023-05-06 12:43:12.552607+00:00,2020-03-05 18:30:00+00:00,2020-03-06 18:30:00+00:00,1687936211000,1687774730748,,,
2202838014059121132,140793,168,168,168,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:56.464789+00:00,2023-05-03 06:12:13.625255+00:00,2020-06-15 18:30:00+00:00,2020-06-16 18:30:00+00:00,1687936211000,1687774730776,,,
2215025498808165388,140793,4,4,4,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-04-06 17:54:34.285356+00:00,2020-01-03 18:30:00+00:00,2020-01-04 18:30:00+00:00,1687936211000,1687774731025,,,
2287541637208960851,140793,151,151,151,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:56.044573+00:00,2023-04-27 11:09:34.266651+00:00,2020-05-29 18:30:00+00:00,2020-05-30 18:30:00+00:00,1687936211000,1687774731867,,,
2297800480960572003,140793,8,8,8,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-04-10 13:57:06.161392+00:00,2020-01-07 18:30:00+00:00,2020-01-08 18:30:00+00:00,1687936211000,1687774732131,,,
2298960000280914478,140793,78,78,78,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,,1970-01-01 00:00:00+00:00,2023-05-18 06:55:28.543185+00:00,2020-03-17 18:30:00+00:00,2020-03-18 18:30:00+00:00,1687936211000,1687774732133,,,
2373713976679001233,140793,84,84,84,CLOSED,3420597880821416136,7521749755515399948,4199102871259222691,,2022-08-18 10:48:52.439882+00:00,2023-01-30 12:59:59.848945+00:00,2020-03-23 18:30:00+00:00,2020-03-24 18:30:00+00:00,1687936211000,1687774732994,,,
2394349736544156933,140793,36,36,36,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-01-30 12:59:59.848945+00:00,2010-02-04 18:30:00+00:00,2010-02-05 18:30:00+00:00,1687936211000,1687774733288,,,
2415374027791719790,140793,43,43,43,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-05-09 09:29:55.315482+00:00,2020-02-11 18:30:00+00:00,2020-02-12 18:30:00+00:00,1687936211000,1687774733579,,,
2430514983456999635,140793,49,49,49,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-05-13 10:37:39.602596+00:00,2020-02-17 18:30:00+00:00,2020-02-18 18:30:00+00:00,1687936211000,1687774733852,,,
2453361089216778828,140793,192,192,192,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-07-26 02:14:34.721127+00:00,2020-07-09 18:30:00+00:00,2020-07-10 18:30:00+00:00,1690379972000,1690337674724,,,
2476771668314516195,140793,199,199,199,CLOSED,7463254804300335660,897846268663106726,4538061086482575544,,1970-01-01 00:00:00+00:00,2023-06-08 12:41:34.044964+00:00,2010-07-17 18:30:00+00:00,2010-07-18 18:30:00+00:00,1687936211000,1687774734449,,,
2508976776264547605,140793,12,12,12,CLOSED,5379327319334137665,7158459355840076639,758182417509032721,,1970-01-01 00:00:00+00:00,2023-01-30 12:59:59.848945+00:00,2010-01-11 18:30:00+00:00,2010-01-12 18:30:00+00:00,1687936211000,1687774735021,,,
2523926549686892715,140793,28,28,28,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-04-17 07:40:31.498063+00:00,2020-01-27 18:30:00+00:00,2020-01-28 18:30:00+00:00,1687936211000,1687774735054,,,
2533522235438067968,140793,48,48,48,CLOSED,4601032047770235408,2798463839934780145,3945303092666725431,,1970-01-01 00:00:00+00:00,2023-05-12 13:00:05.248923+00:00,2020-02-16 18:30:00+00:00,2020-02-17 18:30:00+00:00,1687936211000,1687774735340,,,
2536819791094255742,140793,177,177,177,CLOSED,7940591464295992807,689510316990393175,3268689688417108647,"""null""",1970-01-01 00:00:00+00:00,2023-10-16 06:38:02.741643+00:00,2020-06-24 18:30:00+00:00,2020-06-25 18:30:00+00:00,1697438726000,1697438282742,CUTOFF,,
